日付,時刻,降水量(mm),気温(°C),露点温度(°C),蒸気圧(hPa),湿度(%),風速(m/s),風向,日照時間(h),全天日射量(MJ/㎡),天気,視程(km)
202544,11:00,0.0,14.4,5.8,9.2,56,5.4,北,1.0,2.86,晴れ,20.0
202544,12:00,0.0,15.2,6.8,9.8,57,5.2,北北西,1.0,3.09,晴れ,20.0
202544,13:00,0.0,15.3,6.3,9.6,55,6.8,北,1.0,3.29,晴れ,20.0
202544,14:00,0.0,15.3,6.1,9.4,54,5.6,北,1.0,3.15,晴れ,20.0
202544,15:00,0.0,15.2,6.8,9.8,57,6.5,北,1.0,2.77,晴れ,20.0
202544,16:00,0.0,14.8,6.6,9.8,58,6.1,北北西,1.0,2.13,晴れ,20.0
202544,17:00,0.0,13.8,6.4,9.6,61,5.5,北北西,1.0,1.41,晴れ,20.0
202544,18:00,0.0,12.7,5.4,9.0,61,3.7,北西,1.0,0.63,晴れ,20.0
202544,19:00,0.0,12.2,5.4,9.0,63,2.6,北北西,0.2,0.08,晴れ,7.72
202544,20:00,0.0,11.9,5.3,8.9,64,2.5,北北西,0.0,0.00,晴れ,20.0
202544,21:00,0.0,11.5,5.4,9.0,66,0.8,西南西,0.0,0.0,晴れ,20.0
202544,22:00,0.0,10.6,5.0,8.7,68,1.8,西南西,0.0,0.0,晴れ,20.0
202544,23:00,0.0,10.0,3.7,8.0,65,0.9,南南東,0.0,0.0,晴れ,20.0
202544,24:00,0.0,9.9,2.3,7.2,59,1.0,南,0.0,0.0,曇,20.0
202545,01:00,0.0,9.5,3.3,7.7,65,2.1,南南東,0.0,0.0,曇,20.0
202545,02:00,0.0,9.5,3.0,7.6,64,1.7,南南東,0.0,0.0,曇,20.0
202545,03:00,0.0,9.6,3.6,7.9,66,1.4,南,0.0,0.0,曇,20.0
202545,04:00,0.0,10.1,3.6,7.9,64,0.9,南,0.0,0.0,曇,20.0
202545,05:00,0.0,10.4,3.4,7.8,62,1.3,南南東,0.0,0.0,曇,20.0
202545,06:00,0.0,10.3,2.7,7.4,59,2.4,南東,0.0,0.00,曇,20.0
202545,07:00,0.0,10.6,2.2,7.2,56,3.1,南南東,0.0,0.09,曇,20.0
202545,08:00,0.0,11.2,2.8,7.4,56,1.9,東南東,0.0,0.41,曇,20.0
202545,09:00,0.0,13.2,3.6,7.9,52,2.4,南東,0.4,1.01,曇,20.0
202545,10:00,0.0,15.2,3.0,7.6,44,3.3,東南東,0.9,2.00,曇,20.0
202545,11:00,0.0,17.4,1.4,6.8,34,4.6,南南西,0.8,2.08,曇,20.0
202545,12:00,0.0,18.6,3.3,7.7,36,4.2,南南西,1.0,2.73,晴れ,20.0
202545,13:00,0.0,18.3,4.8,8.6,41,3.9,南南西,0.7,2.33,曇,20.0
202545,14:00,0.0,18.0,5.6,9.1,44,5.8,南南西,0.3,1.93,曇,20.0
202545,15:00,0.0,18.4,6.6,9.7,46,4.1,南南西,0.4,1.83,曇,20.0
202545,16:00,0.0,18.3,6.8,9.9,47,4.1,南,0.2,1.02,曇,20.0
202545,17:00,0.0,17.5,9.4,11.8,59,3.9,南,0.1,0.54,雨,20.0
202545,18:00,0.0,17.5,9.4,11.8,59,3.0,南,0.0,0.21,雷電,20.0
202545,19:00,0.0,16.0,9.2,11.6,64,4.4,南南東,0.0,0.05,曇,20.0
202545,20:00,0.0,15.7,9.6,12.0,67,3.4,南南東,0.0,0.00,雷電,20.0
202545,21:00,0.0,15.9,9.8,12.1,67,3.7,南南東,0.0,0.0,晴れ,20.0
202545,22:00,0.0,14.7,10.1,12.4,74,2.2,南東,0.0,0.0,曇,20.0
202545,23:00,0.0,15.1,10.9,13.0,76,1.3,北北西,0.0,0.0,曇,20.0
202545,24:00,0.0,14.8,11.0,13.1,78,0.3,南,0.0,0.0,晴れ,20.0
202546,01:00,0.0,15.2,10.6,12.8,74,2.5,西南西,0.0,0.0,晴れ,20.0
202546,02:00,0.0,14.6,10.4,12.6,76,3.0,西南西,0.0,0.0,晴れ,20.0
202546,03:00,0.0,14.1,10.0,12.2,76,1.7,西南西,0.0,0.0,晴れ,20.0
202546,04:00,0.0,13.8,9.9,12.1,77,2.9,西南西,0.0,0.0,晴れ,20.0
202546,05:00,0.0,13.4,9.1,11.5,75,1.4,南西,0.0,0.0,晴れ,20.0
202546,06:00,0.0,13.2,8.3,10.9,72,1.8,南西,0.0,0.00,晴れ,18.9
202546,07:00,0.0,13.6,8.9,11.4,73,2.0,西,0.0,0.14,晴れ,16.2
202546,08:00,0.0,14.0,6.4,9.6,60,4.1,西南西,0.7,0.77,晴れ,13.8
202546,09:00,0.0,15.1,5.9,9.3,54,2.6,西南西,1.0,1.61,晴れ,20.0
202546,10:00,0.0,15.5,4.6,8.5,48,5.8,北西,1.0,2.41,晴れ,20.0
202546,11:00,0.0,16.3,3.7,8.0,43,6.8,北北西,1.0,2.99,晴れ,20.0
202546,12:00,0.0,16.2,3.3,7.7,42,6.6,北西,1.0,3.34,晴れ,20.0
202546,13:00,0.0,16.8,0.5,6.3,33,5.4,北西,1.0,3.45,晴れ,20.0
202546,14:00,0.0,17.0,1.0,6.6,34,5.3,北北西,1.0,3.27,晴れ,20.0
202546,15:00,0.0,18.5,3.2,7.7,36,3.9,北西,1.0,2.88,晴れ,20.0
202546,16:00,0.0,16.7,3.1,7.6,40,4.1,北北西,1.0,2.26,晴れ,20.0
202546,17:00,0.0,15.4,4.5,8.4,48,3.7,北北西,1.0,1.49,晴れ,20.0
202546,18:00,0.0,14.5,4.5,8.4,51,4.0,北西,1.0,0.69,晴れ,20.0
202546,19:00,0.0,13.8,4.9,8.7,55,2.1,西北西,0.3,0.09,晴れ,20.0
202546,20:00,0.0,13.1,5.0,8.7,58,1.8,西,0.0,0.00,晴れ,20.0
202546,21:00,0.0,12.8,5.0,8.7,59,2.1,西南西,0.0,0.0,晴れ,20.0
202546,22:00,0.0,12.1,4.1,8.2,58,1.9,南,0.0,0.0,晴れ,20.0
202546,23:00,0.0,11.4,4.2,8.2,61,1.0,南南西,0.0,0.0,晴れ,20.0
202546,24:00,0.0,10.9,2.5,7.3,56,1.9,東南東,0.0,0.0,晴れ,20.0
2025411,01:00,0.0,7.5,1.1,6.6,64,1.9,南東,0.0,0.0,晴れ,20.0
2025411,02:00,0.0,7.2,1.1,6.6,65,1.1,東南東,0.0,0.0,晴れ,20.0
2025411,03:00,0.0,7.2,1.1,6.6,65,1.4,東南東,0.0,0.0,晴れ,20.0
2025411,04:00,0.0,7.2,1.1,6.6,65,2.3,南東,0.0,0.0,曇,20.0
2025411,05:00,0.0,7.3,1.0,6.5,64,1.8,東南東,0.0,0.00,曇,20.0
2025411,06:00,0.0,7.4,3.1,7.6,74,1.3,東,0.0,0.07,雨,20.0
2025411,07:00,0.0,7.4,4.0,8.1,79,2.4,南東,0.0,0.30,雨,12.6
2025411,08:00,0.0,9.0,3.4,7.8,68,2.6,東南東,0.0,0.54,曇,20.0
2025411,09:00,0.0,9.9,4.1,8.2,67,2.2,南東,0.0,0.54,曇,17.1
2025411,10:00,0.0,10.8,4.1,8.2,63,1.0,南東,0.0,0.56,雨,18.7
2025411,11:00,0.0,12.8,4.5,8.4,57,0.7,北西,0.0,1.39,曇,17.0
2025411,12:00,0.0,14.5,4.5,8.4,51,1.8,北,0.1,1.80,曇,20.0
2025411,13:00,0.0,17.0,4.0,8.1,42,2.9,北北西,0.1,1.74,曇,20.0
2025411,14:00,0.0,15.6,2.4,7.3,41,3.9,北西,0.9,2.37,晴れ,20.0
2025411,15:00,0.0,15.0,4.1,8.2,48,3.0,北北西,0.4,1.57,晴れ,20.0
2025411,16:00,0.0,14.5,4.2,8.3,50,4.0,北北西,1.0,1.53,晴れ,20.0
2025411,17:00,0.0,14.2,4.5,8.4,52,2.6,北北西,1.0,0.82,晴れ,20.0
2025411,18:00,0.0,11.9,5.1,8.8,63,1.6,北北西,0.7,0.24,晴れ,20.0
2025411,19:00,0.0,11.1,4.6,8.5,64,3.5,北北西,0.0,0.01,晴れ,20.0
2025411,20:00,0.0,10.4,4.6,8.5,67,2.1,北西,0.0,0.0,晴れ,20.0
2025411,21:00,0.0,9.6,3.6,7.9,66,2.1,西北西,0.0,0.0,晴れ,20.0
2025411,22:00,0.0,10.0,3.5,7.9,64,2.3,北北西,0.0,0.0,晴れ,20.0
2025411,23:00,0.0,9.4,3.4,7.8,66,1.5,南南東,0.0,0.0,晴れ,20.0
2025411,24:00,0.0,9.1,3.3,7.7,67,1.1,東南東,0.0,0.0,晴れ,20.0
2025412,01:00,0.0,8.5,3.2,7.7,69,0.4,南南西,0.0,0.0,晴れ,20.0
2025412,02:00,0.0,7.6,3.1,7.6,73,0.5,南南西,0.0,0.0,晴れ,20.0
2025412,03:00,0.0,7.2,3.1,7.6,75,0.8,南東,0.0,0.0,晴れ,20.0
2025412,04:00,0.0,6.6,2.7,7.4,76,0.3,南南西,0.0,0.0,晴れ,20.0
2025412,05:00,0.0,6.7,2.4,7.3,74,0.9,南東,0.0,0.00,晴れ,20.0
2025412,06:00,0.0,7.0,2.5,7.3,73,0.2,静穏,0.6,0.18,晴れ,20.0
2025412,07:00,0.0,8.3,2.5,7.3,67,0.7,東南東,1.0,0.80,晴れ,20.0
2025412,08:00,0.0,10.5,2.8,7.5,59,1.1,南東,1.0,1.50,晴れ,20.0
2025412,09:00,0.0,12.8,3.2,7.7,52,1.4,東南東,1.0,2.12,晴れ,20.0
2025412,10:00,0.0,14.8,3.3,7.7,46,1.2,北,1.0,2.61,晴れ,20.0
2025412,11:00,0.0,16.1,3.5,7.9,43,1.0,北北東,1.0,2.92,晴れ,20.0
2025412,12:00,0.0,17.2,2.8,7.5,38,1.1,北,1.0,3.03,晴れ,20.0
2025412,13:00,0.0,17.9,4.5,8.4,41,5.8,北北西,1.0,2.93,晴れ,20.0
2025412,14:00,0.0,15.8,4.2,8.3,46,4.7,北北西,1.0,2.66,晴れ,20.0
2025412,15:00,0.0,16.0,4.4,8.4,46,3.7,北北西,1.0,2.19,晴れ,20.0
2025412,16:00,0.0,15.6,4.7,8.5,48,3.9,北北西,1.0,1.56,晴れ,20.0
2025412,17:00,0.0,15.2,4.0,8.1,47,3.6,北北西,1.0,0.86,晴れ,20.0
2025412,18:00,0.0,13.8,3.3,7.7,49,3.1,北北西,0.7,0.24,晴れ,20.0
2025412,19:00,0.0,12.8,3.5,7.8,53,1.5,北北西,0.0,0.01,晴れ,20.0
2025412,20:00,0.0,11.8,4.1,8.2,59,0.4,西,0.0,0.0,晴れ,20.0
2025412,21:00,0.0,12.4,4.4,8.4,58,0.6,北,0.0,0.0,晴れ,20.0
2025412,22:00,0.0,11.6,4.6,8.5,62,0.6,南東,0.0,0.0,晴れ,20.0
2025412,23:00,0.0,11.1,3.6,7.9,60,1.1,東北東,0.0,0.0,晴れ,20.0
2025412,24:00,0.0,10.1,3.4,7.8,63,1.7,東南東,0.0,0.0,晴れ,20.0
2025413,01:00,0.0,9.1,3.3,7.7,67,1.7,南東,0.0,0.0,晴れ,20.0
2025413,02:00,0.0,8.7,3.3,7.8,69,1.6,南東,0.0,0.0,晴れ,20.0
2025413,03:00,0.0,8.3,3.6,7.9,72,1.7,南東,0.0,0.0,晴れ,20.0
2025413,04:00,0.0,8.4,3.7,7.9,72,1.9,南東,0.0,0.0,晴れ,20.0
2025413,05:00,0.0,8.4,3.9,8.0,73,2.0,東,0.0,0.00,晴れ,20.0
2025413,06:00,0.0,8.8,4.6,8.5,75,1.6,南東,0.4,0.16,晴れ,20.0
2025413,07:00,0.0,9.4,5.4,9.0,76,2.0,東南東,0.0,0.23,曇,20.0
2025413,08:00,0.0,10.2,7.1,10.1,81,2.6,南東,0.0,0.32,雨,20.0
2025413,09:00,0.0,12.0,8.3,10.9,78,5.6,南南東,0.0,0.31,雨,20.0
2025413,10:00,0.0,13.4,8.3,10.9,71,9.1,南南東,0.0,0.68,曇,20.0
2025413,11:00,0.0,15.4,8.4,11.0,63,10.0,南南東,0.9,2.52,晴れ,20.0
2025413,12:00,0.0,16.3,6.4,9.6,52,11.2,南南東,0.8,2.75,曇,20.0
2025413,13:00,0.0,15.6,6.1,9.4,53,11.0,南南東,1.0,2.48,晴れ,20.0
2025413,14:00,0.0,15.1,6.4,9.6,56,10.0,南南東,1.0,2.05,晴れ,20.0
2025413,15:00,0.0,15.3,7.4,10.3,59,10.4,南南東,0.6,1.49,曇,20.0
2025413,16:00,0.0,14.3,7.1,10.1,62,11.0,南南東,0.0,0.79,曇,20.0
2025413,17:00,0.0,13.7,6.6,9.7,62,8.7,南南東,0.0,0.36,曇,20.0
2025413,18:00,0.0,13.0,7.0,10.0,67,9.6,南南東,0.0,0.11,曇,20.0
2025413,19:00,0.0,12.3,6.4,9.6,67,8.7,南南東,0.0,0.00,曇,20.0
2025413,20:00,0.0,12.1,5.3,8.9,63,9.9,南南東,0.0,0.0,曇,20.0
2025413,21:00,0.0,11.7,4.2,8.2,60,10.6,南南東,0.0,0.0,曇,20.0
2025413,22:00,0.0,11.5,2.8,7.5,55,10.8,南南東,0.0,0.0,曇,20.0
2025413,23:00,0.0,11.0,4.0,8.1,62,8.8,南南東,0.0,0.0,曇,20.0
2025413,24:00,0.0,10.8,4.9,8.7,67,9.3,南南東,0.0,0.0,曇,20.0
2025415,01:00,0.0,11.3,10.1,12.3,92,1.3,北,0.0,0.0,,
2025415,02:00,0.0,10.9,9.3,11.7,90,1.6,北,0.0,0.0,,
2025415,03:00,0.5,11.6,9.0,11.5,84,1.3,南南東,0.0,0.0,雨,5.00
2025415,04:00,0.0,12.1,8.4,11.0,78,2.2,南,0.0,0.0,,
2025415,05:00,1.0,10.5,7.2,10.2,80,4.9,南西,0.0,0.00,,
2025415,06:00,1.0,10.6,6.4,9.6,75,4.9,南西,0.0,0.00,雨,15.0
2025415,07:00,0.5,10.7,5.1,8.7,68,4.5,南西,0.0,0.14,,
2025415,08:00,0.0,11.9,5.3,8.9,64,3.6,南西,0.1,0.55,,
2025415,09:00,0.0,12.8,3.5,7.8,53,5.9,西南西,0.6,1.54,晴れ,35.0
2025415,10:00,0.0,13.5,4.4,8.4,54,6.0,南南西,1.0,2.81,,
2025415,11:00,0.0,13.3,3.4,7.8,51,7.2,南西,1.0,3.29,,
2025415,12:00,0.0,12.8,3.7,8.0,54,6.3,南西,0.1,1.45,曇,35.0
2025415,13:00,0.0,13.4,4.6,8.5,55,8.0,南西,0.5,2.54,,
2025415,14:00,0.0,12.5,5.4,9.0,62,5.2,西南西,0.2,1.05,,
2025415,15:00,2.5,10.7,6.8,9.9,77,3.0,南西,0.0,0.57,雨,25.0
2025415,16:00,0.5,10.7,5.7,9.1,71,5.6,西南西,0.0,0.37,,
2025415,17:00,1.0,11.4,5.7,9.2,68,4.6,南西,0.3,0.68,,
2025415,18:00,0.0,11.9,4.4,8.4,60,4.0,西南西,0.0,0.16,晴れ,30.0
2025415,19:00,0.0,11.7,3.5,7.8,57,4.0,西南西,0.0,0.02,,
2025415,20:00,0.0,11.1,1.9,7.0,53,4.0,西,0.0,0.0,,
2025415,21:00,0.0,10.8,2.1,7.1,55,3.0,西南西,0.0,0.0,晴れ,20.0
2025415,22:00,0.0,10.3,1.9,7.0,56,3.6,西南西,0.0,0.0,,
2025415,23:00,0.0,10.0,1.6,6.9,56,3.3,西南西,0.0,0.0,,
2025415,24:00,0.0,9.7,1.4,6.7,56,3.2,西南西,0.0,0.0,,
2025416,01:00,0.0,9.6,1.5,6.8,57,3.7,西南西,0.0,0.0,,
2025416,02:00,0.0,9.7,2.1,7.1,59,4.0,西南西,0.0,0.0,,
2025416,03:00,0.0,9.5,2.1,7.1,60,2.1,南西,0.0,0.0,快晴,20.0
2025416,04:00,0.0,9.6,1.5,6.8,57,2.6,西南西,0.0,0.0,,
2025416,05:00,0.0,9.5,2.4,7.2,61,1.8,南西,0.0,0.00,,
2025416,06:00,0.0,9.6,3.4,7.8,65,1.3,南南東,0.2,0.05,快晴,25.0
2025416,07:00,0.0,10.7,4.6,8.5,66,1.5,南南東,0.9,0.50,,
2025416,08:00,0.0,12.2,4.7,8.5,60,3.3,西南西,1.0,1.29,,
2025416,09:00,0.0,12.6,5.1,8.8,60,3.4,南西,0.7,1.73,曇,15.0
2025416,10:00,0.0,13.5,4.9,8.7,56,4.1,西南西,0.6,2.07,,
2025416,11:00,0.0,14.7,5.5,9.0,54,4.5,西南西,0.8,2.85,,
2025416,12:00,0.0,15.3,5.2,8.9,51,4.3,南南西,1.0,3.56,晴れ,25.0
2025416,13:00,0.0,16.6,6.2,9.4,50,4.0,南西,1.0,3.42,,
2025416,14:00,0.0,17.0,5.0,8.7,45,4.8,南南西,1.0,2.97,,
2025416,15:00,0.0,16.6,4.6,8.5,45,3.9,南西,1.0,2.46,晴れ,25.0
2025416,16:00,0.0,16.9,4.9,8.7,45,4.5,南西,1.0,1.82,,
2025416,17:00,0.0,16.4,4.8,8.6,46,3.9,南南西,1.0,1.10,,
2025416,18:00,0.0,16.2,4.6,8.5,46,3.1,南西,0.5,0.37,薄曇,30.0
2025416,19:00,0.0,16.0,4.7,8.5,47,2.7,南西,0.0,0.03,,
2025416,20:00,0.0,15.5,5.1,8.8,50,0.8,西南西,0.0,0.0,,
2025416,21:00,0.0,14.9,6.2,9.5,56,1.4,南西,0.0,0.0,快晴,25.0
2025416,22:00,0.0,14.9,6.5,9.7,57,0.4,北,0.0,0.0,,
2025416,23:00,0.0,14.9,6.7,9.8,58,0.7,東南東,0.0,0.0,,
2025416,24:00,0.0,14.3,7.6,10.4,64,1.2,東,0.0,0.0,,
2025417,01:00,0.0,13.8,7.6,10.4,66,0.7,北,0.0,0.0,,
2025417,02:00,0.0,13.9,7.0,10.0,63,0.1,静穏,0.0,0.0,,
2025417,03:00,0.0,13.3,7.7,10.5,69,0.4,南,0.0,0.0,薄曇,25.0
2025417,04:00,0.0,12.2,7.7,10.5,74,1.0,北東,0.0,0.0,,
2025417,05:00,0.0,12.2,7.1,10.1,71,1.6,北,0.0,0.00,,
2025417,06:00,0.0,12.3,7.2,10.2,71,1.6,北,0.1,0.06,晴れ,25.0
2025417,07:00,0.0,13.1,7.3,10.3,68,1.4,北,1.0,0.51,,
2025417,08:00,0.0,15.4,7.7,10.5,60,1.5,北北東,1.0,1.27,,
2025417,09:00,0.0,17.9,8.5,11.1,54,1.9,北北東,1.0,2.00,晴れ,25.0
2025417,10:00,0.0,20.7,8.4,11.0,45,0.8,北東,1.0,2.66,,
2025417,11:00,0.0,24.0,6.3,9.6,32,2.3,西南西,1.0,3.12,,
2025417,12:00,0.0,22.5,9.0,11.4,42,2.9,西南西,1.0,3.39,晴れ,20.0
2025417,13:00,0.0,22.0,11.7,13.8,52,2.7,西,1.0,3.30,,
2025417,14:00,0.0,23.0,12.0,14.1,50,4.9,西南西,1.0,3.01,,
2025417,15:00,0.0,22.5,12.2,14.2,52,5.1,南西,1.0,2.30,薄曇,20.0
2025417,16:00,0.0,22.1,12.4,14.4,54,4.2,西南西,0.9,1.67,,
2025417,17:00,0.0,22.1,12.1,14.1,53,3.9,西南西,0.7,0.92,,
2025417,18:00,0.0,20.7,12.9,14.9,61,2.9,南西,0.7,0.44,晴れ,20.0
2025417,19:00,0.0,19.8,12.6,14.6,63,2.2,南西,0.0,0.03,,
2025417,20:00,0.0,19.8,12.1,14.1,61,2.3,南南西,0.0,0.0,,
2025417,21:00,0.0,19.1,12.6,14.6,66,2.1,南西,0.0,0.0,快晴,20.0
2025417,22:00,0.0,19.1,13.1,15.0,68,2.2,西南西,0.0,0.0,,
2025417,23:00,0.0,19.1,13.3,15.3,69,1.5,西南西,0.0,0.0,,
2025417,24:00,0.0,18.4,13.3,15.2,72,1.0,北東,0.0,0.0,,
2025422,01:00,0.0,14.3,9.1,11.6,71,1.7,南東,0.0,0.0,晴れ,17.7
2025422,02:00,0.0,14.0,8.8,11.3,71,1.6,南東,0.0,0.0,晴れ,20.0
2025422,03:00,0.0,13.3,9.0,11.5,75,2.2,南南東,0.0,0.0,晴れ,20.0
2025422,04:00,0.0,13.5,9.0,11.5,74,0.9,南南東,0.0,0.0,晴れ,20.0
2025422,05:00,0.0,12.9,8.8,11.3,76,1.6,南東,0.0,0.0,晴れ,20.0
2025422,06:00,0.0,14.2,9.2,11.7,72,1.7,東南東,0.1,0.0,晴れ,20.0
2025422,07:00,0.0,15.1,10.1,12.4,72,2.0,東南東,0.0,0.0,曇,20.0
2025422,08:00,0.0,17.5,11.5,13.6,68,1.3,南東,0.2,0.0,曇,20.0
2025422,09:00,0.0,18.6,12.4,14.4,67,2.7,西南西,0.3,0.0,曇,20.0
2025422,10:00,0.0,18.8,12.3,14.3,66,3.4,西南西,0.5,0.0,曇,20.0
2025422,11:00,0.0,19.4,14.0,16.0,71,5.6,西南西,0.1,0.0,曇,20.0
2025422,12:00,0.0,21.9,13.3,15.2,58,6.7,南西,0.5,0.0,曇,20.0
2025422,13:00,0.0,21.4,12.5,14.5,57,7.6,南西,0.3,0.0,晴れ,20.0
2025422,14:00,0.0,23.0,12.0,14.1,50,6.8,南西,1.0,0.0,晴れ,20.0
2025422,15:00,0.0,21.2,13.4,15.4,61,7.3,南西,0.9,0.0,曇,20.0
2025422,16:00,0.0,22.0,12.6,14.5,55,6.3,南西,0.8,0.0,曇,20.0
2025422,17:00,0.0,21.3,9.2,11.7,46,8.9,南南西,0.0,0.0,曇,20.0
2025422,18:00,0.0,19.9,11.1,13.2,57,9.9,南南西,0.0,0.0,曇,20.0
2025422,19:00,0.0,19.2,12.9,14.9,67,7.6,南南西,0.0,0.0,曇,20.0
2025422,20:00,0.0,19.0,13.4,15.4,70,7.9,南,0.0,0.0,曇,19.1
2025422,21:00,0.0,18.7,13.8,15.7,73,7.7,南,0.0,0.0,曇,20.0
2025422,22:00,0.0,18.7,13.8,15.7,73,6.6,南,0.0,0.0,曇,20.0
2025422,23:00,0.0,18.8,13.9,15.8,73,6.4,南,0.0,0.0,曇,20.0
2025422,24:00,0.0,18.5,13.6,15.5,73,4.7,南,0.0,0.0,曇,20.0
2025423,01:00,0.0,18.5,13.4,15.3,72,6.2,南,0.0,0.0,曇,20.0
2025423,02:00,0.0,18.1,13.6,15.6,75,6.2,南,0.0,0.0,雨,20.0
2025423,03:00,0.0,17.4,13.9,15.9,80,5.1,南,0.0,0.0,雨,20.0
2025423,04:00,0.5,17.2,14.7,16.7,85,6.9,南南東,0.0,0.0,雨,20.0
2025423,05:00,1.0,16.8,15.0,17.0,89,4.7,南,0.0,0.0,雨,15.2
2025423,06:00,0.0,16.5,13.8,15.8,84,6.8,南,0.0,0.0,雨,20.0
2025423,07:00,0.5,16.4,14.4,16.4,88,10.5,南南東,0.0,0.0,雨,20.0
2025423,08:00,0.0,16.9,14.7,16.8,87,8.5,南南東,0.0,0.0,曇,20.0
2025423,09:00,0.0,17.4,15.8,17.9,90,6.0,南東,0.0,0.0,曇,13.6
2025423,10:00,0.0,18.4,16.6,18.8,89,7.0,南南東,0.0,0.0,曇,17.4
2025423,11:00,0.0,19.2,17.0,19.4,87,8.0,南南東,0.0,0.0,曇,20.0
2025423,12:00,0.0,19.4,17.4,19.8,88,6.6,南南東,0.0,0.0,雨,11.8
2025423,13:00,1.0,19.3,18.1,20.8,93,4.9,南南東,0.0,0.0,雨,6.28
2025423,14:00,3.5,19.7,19.1,22.0,96,3.1,南南西,0.0,0.0,雨,3.10
2025423,15:00,3.5,19.5,19.0,22.0,97,2.0,南西,0.0,0.0,雨,2.64
2025423,16:00,1.0,19.8,19.5,22.6,98,1.6,南南東,0.0,0.0,雨,4.09
2025423,17:00,0.5,19.7,19.4,22.5,98,2.3,北西,0.0,0.0,雨,4.47
2025423,18:00,0.0,18.6,18.3,21.0,98,2.8,西北西,0.0,0.0,雨,8.53
2025423,19:00,0.0,18.9,18.6,21.4,98,1.9,北西,0.0,0.0,曇,9.57
2025423,20:00,0.0,19.0,18.7,21.5,98,2.4,北西,0.0,0.0,曇,6.60
2025423,21:00,0.0,19.0,18.4,21.1,96,2.3,北北西,0.0,0.0,曇,17.5
2025423,22:00,0.0,18.5,17.9,20.4,96,2.8,北西,0.0,0.0,曇,9.96
2025423,23:00,0.0,18.3,17.7,20.2,96,2.0,北北西,0.0,0.0,曇,9.90
2025423,24:00,0.0,18.3,17.5,20.0,95,1.1,北西,0.0,0.0,曇,11.1
