エリア,打率,気温(°C)
2,0.25,20.766666666666666
1,0.25,20.766666666666666
1,0.0,20.766666666666666
1,0.0,20.025
1,0.25,20.025
1,0.3333333333333333,20.025
2,0.5,20.025
1,0.25,20.025
1,0.0,20.025
0,0.5,20.025
1,0.25,20.025
1,0.25,20.025
1,0.5,20.025
1,0.0,20.025
1,0.0,21.725
1,0.3333333333333333,21.725
1,0.5,21.725
2,0.6666666666666666,21.725
0,0.0,21.725
1,0.0,21.725
1,1.0,21.725
1,0.0,21.725
1,0.75,21.725
2,0.0,21.725
1,0.0,21.725
1,0.25,22.575
1,0.0,22.575
1,0.5,22.575
2,0.0,22.575
2,0.0,22.575
1,0.0,22.575
1,0.0,22.575
0,0.0,22.575
1,0.0,22.575
1,0.5,22.575
0,0.0,22.575
1,0.0,24.0
1,0.2,24.0
1,0.5,24.0
2,0.25,24.0
1,0.0,24.0
2,0.3333333333333333,24.0
1,0.0,24.0
0,1.0,24.0
1,0.0,24.0
1,0.0,24.0
1,0.2,23.775
0,0.0,23.775
1,0.0,23.775
1,0.0,23.775
2,0.0,23.775
1,0.5,23.775
1,0.0,23.775
1,0.25,23.775
1,0.0,23.775
1,0.0,23.775
1,0.5,23.775
1,0.0,23.55
2,0.25,23.55
1,0.25,23.55
2,0.0,23.55
1,0.0,23.55
1,0.0,23.55
1,0.0,23.55
1,0.6666666666666666,23.55
1,0.0,23.55
1,0.0,23.55
1,0.0,23.55
1,0.0,23.55
1,0.6666666666666666,25.96666666666667
1,0.0,25.96666666666667
1,0.0,25.96666666666667
2,0.0,25.96666666666667
1,0.5,25.96666666666667
2,0.0,25.96666666666667
1,0.5,25.96666666666667
1,0.3333333333333333,25.96666666666667
1,0.0,25.96666666666667
2,0.0,25.96666666666667
1,0.0,25.96666666666667
1,0.0,26.266666666666666
1,0.0,26.266666666666666
1,0.3333333333333333,26.266666666666666
1,0.6666666666666666,26.266666666666666
1,0.25,26.266666666666666
2,0.0,26.266666666666666
1,0.5,26.266666666666666
1,0.0,26.266666666666666
1,0.0,26.266666666666666
1,0.0,26.266666666666666
1,0.5,22.1
1,0.0,22.1
0,0.25,22.1
1,0.25,22.1
1,0.5,22.1
1,0.25,22.1
2,0.25,22.1
2,0.5,22.1
1,0.5,22.1
1,0.0,22.1
1,0.0,22.1
1,0.5,22.25
0,0.25,22.25
1,0.0,22.25
1,0.0,22.25
1,0.8,22.25
1,0.0,22.25
2,0.25,22.25
2,0.3333333333333333,22.25
1,0.0,22.25
1,0.5,22.25
1,0.0,20.975
0,0.0,20.975
2,0.25,20.975
1,0.0,20.975
1,0.25,20.975
1,0.0,20.975
2,0.0,20.975
1,0.25,20.975
1,0.0,20.975
1,0.0,20.975
1,0.25,20.975
1,0.25,23.675
2,0.0,23.675
1,1.0,23.675
1,0.2,23.675
2,0.0,23.675
1,0.25,23.675
1,0.25,23.675
1,0.25,23.675
1,0.0,23.675
1,0.0,23.675
1,0.25,24.450000000000003
1,0.0,24.450000000000003
2,0.2,24.450000000000003
1,0.4,24.450000000000003
1,0.5,24.450000000000003
1,0.0,24.450000000000003
2,0.0,24.450000000000003
1,0.25,24.450000000000003
1,0.0,24.450000000000003
1,0.3333333333333333,24.450000000000003
1,0.4,28.2
1,0.25,28.2
1,0.25,28.2
1,0.25,28.2
1,0.25,28.2
1,0.0,28.2
1,0.0,28.2
2,0.5,28.2
2,0.6666666666666666,28.2
1,0.5,28.2
1,0.25,29.46666666666667
2,0.0,29.46666666666667
1,0.3333333333333333,29.46666666666667
1,0.0,29.46666666666667
2,0.25,29.46666666666667
1,0.6666666666666666,29.46666666666667
1,0.5,29.46666666666667
1,0.0,29.46666666666667
1,0.0,29.46666666666667
1,0.0,29.46666666666667
1,0.0,29.46666666666667
1,0.0,29.46666666666667
1,0.5,28.233333333333334
2,0.5,28.233333333333334
1,0.25,28.233333333333334
1,0.3333333333333333,28.233333333333334
1,0.5,28.233333333333334
1,0.3333333333333333,28.233333333333334
2,0.0,28.233333333333334
1,0.5,28.233333333333334
0,0.0,28.233333333333334
1,0.0,27.53333333333333
1,0.0,27.53333333333333
1,0.0,27.53333333333333
1,0.0,27.53333333333333
1,0.0,27.53333333333333
1,0.0,27.53333333333333
2,0.0,27.53333333333333
2,0.0,27.53333333333333
1,0.0,27.53333333333333
1,0.0,27.53333333333333
1,0.5,27.53333333333333
1,0.25,26.46666666666667
2,0.0,26.46666666666667
1,0.25,26.46666666666667
1,0.5,26.46666666666667
1,0.0,26.46666666666667
1,0.5,26.46666666666667
1,0.25,26.46666666666667
1,0.3333333333333333,26.46666666666667
1,0.5,26.46666666666667
1,0.25,29.366666666666664
1,0.0,29.366666666666664
1,0.5,29.366666666666664
1,0.0,29.366666666666664
1,0.25,29.366666666666664
1,0.25,29.366666666666664
1,0.0,29.366666666666664
1,0.0,29.366666666666664
1,0.5,29.366666666666664
2,0.0,29.366666666666664
2,0.0,29.366666666666664
1,1.0,29.366666666666664
1,0.3333333333333333,31.55
2,0.6666666666666666,31.55
1,0.0,31.55
1,0.5,31.55
1,0.0,31.55
1,0.0,31.55
1,0.0,31.55
2,0.0,31.55
1,0.75,31.55
1,0.0,31.55
1,0.0,31.55
1,0.4,27.45
2,0.75,27.45
1,0.2,27.45
1,0.0,27.45
1,0.0,27.45
1,0.3333333333333333,27.45
1,0.5,27.45
1,0.5,27.45
1,0.0,27.45
1,1.0,27.45
1,0.25,26.2
1,0.6666666666666666,26.2
1,0.5,26.2
1,0.5,26.2
1,0.3333333333333333,26.2
1,0.0,26.2
1,0.0,26.2
1,0.0,26.2
1,0.0,26.2
1,0.0,26.2
1,1.0,26.2
1,1.0,32.025
1,0.2,32.025
1,0.0,32.025
1,0.0,32.025
1,0.25,32.025
1,0.0,32.025
1,1.0,32.025
1,0.6666666666666666,32.025
2,0.0,32.025
2,0.0,32.025
1,0.25,31.0
1,0.25,31.0
1,0.25,31.0
1,0.5,31.0
1,0.0,31.0
1,0.25,31.0
1,0.3333333333333333,31.0
1,0.0,31.0
1,0.0,31.0
2,0.0,31.0
1,0.0,28.3
1,0.0,28.3
1,0.0,28.3
1,0.3333333333333333,28.3
2,0.0,28.3
1,0.3333333333333333,28.3
1,0.0,28.3
1,0.0,28.3
1,1.0,28.3
2,1.0,28.3
1,0.0,29.975
1,0.4,29.975
1,0.0,29.975
1,0.2,29.975
2,0.3333333333333333,29.975
1,0.0,29.975
2,0.0,29.975
1,0.25,29.975
1,0.0,29.975
1,0.25,29.975
1,1.0,29.975
2,0.5,29.975
1,0.0,29.975
1,1.0,29.975
1,0.0,29.975
1,0.25,32.6
1,0.6666666666666666,32.6
1,0.0,32.6
1,0.25,32.6
1,0.25,32.6
2,0.25,32.6
2,0.0,32.6
1,0.3333333333333333,32.6
1,0.0,32.6
1,1.0,32.6
1,1.0,32.6
1,0.0,32.6
1,0.25,30.275
1,0.0,30.275
1,0.25,30.275
1,0.0,30.275
2,0.3333333333333333,30.275
1,0.5,30.275
2,0.0,30.275
1,1.0,30.275
1,0.75,30.275
1,0.0,30.275
1,0.0,30.275
1,1.0,30.275
1,0.0,28.139999999999997
1,0.25,28.139999999999997
1,1.0,28.139999999999997
1,0.25,28.139999999999997
2,0.0,28.139999999999997
1,1.0,28.139999999999997
1,0.2,28.139999999999997
2,0.3333333333333333,28.139999999999997
1,0.0,28.139999999999997
1,1.0,28.139999999999997
1,0.0,28.139999999999997
1,0.5,28.139999999999997
1,1.0,28.139999999999997
1,0.0,28.139999999999997
1,0.25,23.025
1,0.0,23.025
1,0.0,23.025
1,0.0,23.025
2,0.25,23.025
1,0.0,23.025
1,0.4,23.025
2,0.0,23.025
1,0.6666666666666666,23.025
1,0.5,23.025
1,0.0,23.025
1,0.0,23.025
1,1.0,23.025
1,0.3333333333333333,25.3
1,0.75,25.3
1,0.25,25.3
2,0.0,25.3
1,0.25,25.3
1,0.5,25.3
2,0.0,25.3
1,0.3333333333333333,25.3
2,0.3333333333333333,25.3
1,0.0,25.3
1,0.25,27.275
1,0.4,27.275
1,0.25,27.275
2,0.0,27.275
1,0.0,27.275
1,0.0,27.275
1,0.3333333333333333,27.275
1,1.0,27.275
1,0.0,27.275
2,0.0,27.275
1,0.0,27.275
1,0.0,27.275
1,0.6666666666666666,27.375
1,0.0,27.375
1,0.3333333333333333,27.375
2,0.25,27.375
1,0.0,27.375
1,0.0,27.375
1,0.0,27.375
1,0.5,27.375
1,0.25,27.375
0,0.0,27.375
1,1.0,27.375
1,0.3333333333333333,27.925
1,0.0,27.925
1,0.25,27.925
1,0.0,27.925
1,0.25,27.925
1,0.0,27.925
1,0.0,27.925
1,0.25,27.925
1,0.0,27.925
1,0.0,27.925
2,0.0,27.925
1,0.25,31.73333333333333
1,0.0,31.73333333333333
1,0.0,31.73333333333333
1,0.0,31.73333333333333
1,0.0,31.73333333333333
1,0.25,31.73333333333333
1,0.3333333333333333,31.73333333333333
1,0.3333333333333333,31.73333333333333
1,0.0,31.73333333333333
1,0.0,31.73333333333333
1,0.0,31.73333333333333
2,0.0,31.73333333333333
1,0.0,31.73333333333333
1,0.2,33.15
1,0.25,33.15
1,0.6,33.15
1,0.25,33.15
1,0.25,33.15
1,0.0,33.15
1,0.25,33.15
1,0.0,33.15
1,0.6666666666666666,33.15
1,0.0,33.15
1,0.0,33.15
1,1.0,33.15
1,0.5,31.3
1,0.25,31.3
1,0.0,31.3
2,0.3333333333333333,31.3
1,0.0,31.3
1,0.5,31.3
1,0.3333333333333333,31.3
1,1.0,31.3
1,0.3333333333333333,31.3
1,0.0,31.3
1,0.0,31.3
2,1.0,31.3
1,0.0,31.3
1,0.5,31.6
1,0.75,31.6
1,0.3333333333333333,31.6
2,0.3333333333333333,31.6
1,1.0,31.6
1,0.5,31.6
1,0.3333333333333333,31.6
1,0.0,31.6
1,0.0,31.6
1,0.5,31.6
1,0.0,31.6
1,0.25,30.575
1,0.0,30.575
1,0.0,30.575
1,0.5,30.575
2,0.5,30.575
1,0.25,30.575
1,0.0,30.575
1,0.0,30.575
1,0.0,30.575
1,0.3333333333333333,30.575
0,0.0,30.575
1,0.5,30.575
1,0.4,30.15
1,0.6666666666666666,30.15
1,0.2,30.15
2,0.0,30.15
0,1.0,30.15
1,0.3333333333333333,30.15
1,0.25,30.15
1,0.3333333333333333,30.15
1,0.0,30.15
1,0.0,30.15
1,1.0,30.15
1,0.0,30.15
1,0.4,30.35
1,0.0,30.35
1,0.25,30.35
2,0.25,30.35
1,0.3333333333333333,30.35
1,0.5,30.35
1,0.3333333333333333,30.35
1,0.0,30.35
0,0.0,30.35
1,0.0,30.35
1,0.0,30.35
1,0.25,27.174999999999997
1,0.3333333333333333,27.174999999999997
1,0.0,27.174999999999997
2,0.25,27.174999999999997
1,0.25,27.174999999999997
1,0.5,27.174999999999997
1,0.0,27.174999999999997
1,0.0,27.174999999999997
1,0.3333333333333333,27.174999999999997
1,0.0,27.174999999999997
1,0.0,27.174999999999997
1,0.3333333333333333,31.425
1,0.25,31.425
1,0.0,31.425
2,0.5,31.425
1,0.5,31.425
1,0.0,31.425
1,0.25,31.425
1,0.0,31.425
1,0.0,31.425
2,0.0,31.425
1,0.0,31.425
1,0.5,31.425
1,0.0,35.166666666666664
1,0.0,35.166666666666664
1,0.25,35.166666666666664
2,0.5,35.166666666666664
1,0.6666666666666666,35.166666666666664
1,0.0,35.166666666666664
1,0.0,35.166666666666664
1,0.0,35.166666666666664
1,0.3333333333333333,35.166666666666664
1,0.3333333333333333,35.166666666666664
1,0.0,35.166666666666664
1,0.0,35.166666666666664
0,1.0,35.166666666666664
1,0.0,31.8
1,0.0,31.8
0,0.0,31.8
2,0.75,31.8
1,0.0,31.8
2,0.0,31.8
1,0.5,31.8
1,0.0,31.8
1,0.0,31.8
1,0.0,31.8
1,0.3333333333333333,32.03333333333333
1,0.25,32.03333333333333
1,0.25,32.03333333333333
2,0.0,32.03333333333333
1,0.25,32.03333333333333
1,0.6666666666666666,32.03333333333333
1,0.3333333333333333,32.03333333333333
1,0.0,32.03333333333333
0,0.0,32.03333333333333
1,0.0,32.03333333333333
1,0.0,30.4
0,0.0,30.4
1,0.25,30.4
2,0.0,30.4
1,0.0,30.4
2,0.0,30.4
1,0.0,30.4
1,0.3333333333333333,30.4
1,1.0,30.4
1,0.0,30.4
1,0.5,30.2
0,0.0,30.2
1,0.6,30.2
1,0.3333333333333333,30.2
2,0.6,30.2
1,0.3333333333333333,30.2
1,0.3333333333333333,30.2
1,0.25,30.2
1,0.6,30.2
1,0.0,30.2
1,1.0,30.2
1,0.2,28.1
1,0.0,28.1
1,0.6,28.1
2,0.3333333333333333,28.1
1,1.0,28.1
1,0.0,28.1
2,1.0,28.1
1,0.0,28.1
1,0.0,28.1
1,0.0,28.1
1,1.0,28.1
1,0.0,28.1
1,0.0,28.1
1,0.0,27.166666666666668
1,0.3333333333333333,27.166666666666668
1,0.0,27.166666666666668
2,0.25,27.166666666666668
1,0.0,27.166666666666668
1,0.0,27.166666666666668
1,0.3333333333333333,27.166666666666668
1,0.3333333333333333,27.166666666666668
1,0.0,27.166666666666668
1,0.0,27.166666666666668
1,0.0,27.166666666666668
1,0.5,27.03333333333333
1,0.6666666666666666,27.03333333333333
1,0.5,27.03333333333333
2,0.3333333333333333,27.03333333333333
1,0.25,27.03333333333333
2,0.0,27.03333333333333
1,0.0,27.03333333333333
1,0.3333333333333333,27.03333333333333
0,0.0,27.03333333333333
1,0.4,28.3
1,0.25,28.3
1,0.25,28.3
2,0.5,28.3
1,0.0,28.3
1,0.25,28.3
1,0.5,28.3
1,0.0,28.3
1,0.0,28.3
2,0.0,28.3
1,0.0,28.3
1,0.25,28.2
1,0.0,28.2
2,1.0,28.2
1,0.3333333333333333,28.2
2,0.0,28.2
1,0.0,28.2
1,0.0,28.2
1,1.0,28.2
1,0.3333333333333333,28.2
1,0.3333333333333333,28.2
1,0.0,28.2
2,0.5,28.2
1,0.0,31.399999999999995
2,0.0,31.399999999999995
1,0.3333333333333333,31.399999999999995
1,0.0,31.399999999999995
2,0.0,31.399999999999995
1,0.0,31.399999999999995
1,0.0,31.399999999999995
1,0.0,31.399999999999995
1,0.0,31.399999999999995
1,0.0,31.399999999999995
1,0.5,31.399999999999995
1,0.75,33.55
0,0.0,33.55
2,0.0,33.55
1,0.0,33.55
1,0.25,33.55
2,0.0,33.55
1,0.25,33.55
1,0.75,33.55
1,0.5,33.55
1,0.0,33.55
2,0.0,33.55
1,0.0,33.55
1,0.0,33.55
1,0.6,29.275
2,0.0,29.275
1,1.0,29.275
0,0.0,29.275
1,0.3333333333333333,29.275
1,0.4,29.275
1,0.8,29.275
1,0.8,29.275
1,0.2,29.275
1,0.0,29.275
1,0.2,30.05
2,0.0,30.05
1,0.0,30.05
1,0.0,30.05
1,0.0,30.05
1,0.3333333333333333,30.05
1,0.3333333333333333,30.05
1,0.0,30.05
1,0.0,30.05
0,1.0,30.05
2,0.0,30.05
1,1.0,30.05
1,0.5,30.65
1,0.4,30.65
1,0.2,30.65
1,0.4,30.65
1,0.25,30.65
1,0.5,30.65
1,0.25,30.65
0,0.25,30.65
1,0.0,30.65
2,0.0,30.65
2,0.0,30.65
1,0.25,30.2
1,0.0,30.2
2,0.0,30.2
0,1.0,30.2
1,0.0,30.2
1,1.0,30.2
1,0.3333333333333333,30.2
1,0.0,30.2
1,0.25,30.2
1,0.3333333333333333,30.2
1,0.75,30.2
1,0.0,30.2
1,0.5,34.36666666666667
0,0.0,34.36666666666667
1,0.0,34.36666666666667
1,0.6666666666666666,34.36666666666667
1,0.0,34.36666666666667
1,0.0,34.36666666666667
1,0.0,34.36666666666667
1,0.3333333333333333,34.36666666666667
